station_id,station_name,state,district,city,location,latitude,longitude,operator,govt_private,charger_type,ac_dc,power_kw,connector_rating,num_connectors,source_record_count,source,data_date,status,usage_cost,review_flag
BEE-12.938342-77.572054,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone Ratna Vilas Road Jayanagar 3Rd,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone Ratna Vilas Road Jayanagar 3Rd,12.938342,77.572054,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.939702-77.572362,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone Subbarama Chetty Street,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone Subbarama Chetty Street,12.939702,77.572362,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.939747-77.572502,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone Subbarama Chetty Street,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone Subbarama Chetty Street,12.939747,77.572502,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.939791-77.572463,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone Subbarama Chetty Street,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone Subbarama Chetty Street,12.939791,77.572463,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.939858-77.572544,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone Subbarama Chetty Street,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone Subbarama Chetty Street,12.939858,77.572544,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.940047-77.572576,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone Subbarama Chetty Street,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone Subbarama Chetty Street,12.940047,77.572576,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.940257-77.572372,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone _Charger 2,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560004 India Basavanagudi Ward South Zone _Charger 2,12.940257,77.572372,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.996142-77.621101,Bangalore North Bengaluru Urban District Karnataka 560005 India Cox Town East Zone Sundaramurthi Road Fresh World 14,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560005 India Cox Town East Zone Sundaramurthi Road Fresh World 14,12.996142,77.621101,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.996098-77.613665,Bangalore North Bengaluru Urban District Karnataka 560005 India Frazer Town East Zone Mosque Road Sweet Chariot 93/2,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560005 India Frazer Town East Zone Mosque Road Sweet Chariot 93/2,12.996098,77.613665,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.005193-77.602504,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone Pemme Gowda Road,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone Pemme Gowda Road,13.005193,77.602504,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.005903-77.593616,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 1,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 1,13.005903,77.593616,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.005899-77.593695,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 2,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 2,13.005899,77.593695,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.005892-77.598988,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 3,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 3,13.005892,77.598988,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.005647-77.593593,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 4,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 4,13.005647,77.593593,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.008067-77.594693,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 5,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 5,13.008067,77.594693,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.009698-77.596093,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 6,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 6,13.009698,77.596093,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.008255-77.594789,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 7,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560006 India Jc Nagar East Zone _Charger 7,13.008255,77.594789,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.013902-77.594842,Bangalore North Bengaluru Urban District Karnataka 560006 India Rabindranath Tagore Nagar East Zone,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560006 India Rabindranath Tagore Nagar East Zone,13.013902,77.594842,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.966690-77.635310,Bangalore North Bengaluru Urban District Karnataka 560008 India Domlur Ward East Zone 3 B Cross International Centre - Bic Isro,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560008 India Domlur Ward East Zone 3 B Cross International Centre - Bic Isro,12.96669,77.63531,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.967481-77.636583,Bangalore North Bengaluru Urban District Karnataka 560008 India Domlur Ward East Zone Indiranagar Double Road Streat Cafe 2Nd,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560008 India Domlur Ward East Zone Indiranagar Double Road Streat Cafe 2Nd,12.967481,77.636583,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.975480-77.626016,Bangalore North Bengaluru Urban District Karnataka 560008 India Halasooru East Zone Swamy Vivekananda Road Dodakattappa Rr Cycles 132,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560008 India Halasooru East Zone Swamy Vivekananda Road Dodakattappa Rr Cycles 132,12.97548,77.626016,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.973756-77.635790,Bangalore North Bengaluru Urban District Karnataka 560008 India Jogupalya East Zone Indiranagar Double Road The Chennai Express,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560008 India Jogupalya East Zone Indiranagar Double Road The Chennai Express,12.973756,77.63579,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.973769-77.635819,Bangalore North Bengaluru Urban District Karnataka 560008 India Jogupalya East Zone Indiranagar Double Road The Chennai Express,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560008 India Jogupalya East Zone Indiranagar Double Road The Chennai Express,12.973769,77.635819,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.974025-77.635854,Bangalore North Bengaluru Urban District Karnataka 560008 India Jogupalya East Zone Indiranagar Double Road The Chennai Express,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560008 India Jogupalya East Zone Indiranagar Double Road The Chennai Express,12.974025,77.635854,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.977030-77.577848,Bangalore North Bengaluru Urban District Karnataka 560009 India Gandhinagar West Zone 2Nd Cross Road Jayant Probikes & Fitness,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560009 India Gandhinagar West Zone 2Nd Cross Road Jayant Probikes & Fitness,12.97703,77.577848,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.979965-77.576477,Bangalore North Bengaluru Urban District Karnataka 560009 India Gandhinagar West Zone 5Th Cross Road,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560009 India Gandhinagar West Zone 5Th Cross Road,12.979965,77.576477,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.977491-77.562168,Bangalore North Bengaluru Urban District Karnataka 560009 India Okalipura West Zone _Charger 1,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560009 India Okalipura West Zone _Charger 1,12.977491,77.562168,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.977456-77.561661,Bangalore North Bengaluru Urban District Karnataka 560009 India Okalipura West Zone _Charger 2,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560009 India Okalipura West Zone _Charger 2,12.977456,77.561661,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.977262-77.561779,Bangalore North Bengaluru Urban District Karnataka 560009 India Okalipura West Zone _Charger 3,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560009 India Okalipura West Zone _Charger 3,12.977262,77.561779,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.984359-77.578179,Bangalore North Bengaluru Urban District Karnataka 560009 India Vasanth Nagar East Zone 1St Cross Road Madhav _Charger 1,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560009 India Vasanth Nagar East Zone 1St Cross Road Madhav _Charger 1,12.984359,77.578179,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.984351-77.578178,Bangalore North Bengaluru Urban District Karnataka 560009 India Vasanth Nagar East Zone 1St Cross Road Madhav _Charger 2,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560009 India Vasanth Nagar East Zone 1St Cross Road Madhav _Charger 2,12.984351,77.578178,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.990547-77.545768,Bangalore North Bengaluru Urban District Karnataka 560010 India Basaveshwara Nagar Ward West Zone 7Th D Main Road,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560010 India Basaveshwara Nagar Ward West Zone 7Th D Main Road,12.990547,77.545768,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.991086-77.545684,Bangalore North Bengaluru Urban District Karnataka 560010 India Basaveshwara Nagar Ward West Zone Saneguruvanahalli,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560010 India Basaveshwara Nagar Ward West Zone Saneguruvanahalli,12.991086,77.545684,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.992437-77.543492,Bangalore North Bengaluru Urban District Karnataka 560010 India Basaveshwara Nagar Ward West Zone Saneguruvanahalli,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560010 India Basaveshwara Nagar Ward West Zone Saneguruvanahalli,12.992437,77.543492,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.990222-77.545842,Bangalore North Bengaluru Urban District Karnataka 560010 India Basaveshwara Nagar Ward West Zone Sri M Thimmaiah Road,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560010 India Basaveshwara Nagar Ward West Zone Sri M Thimmaiah Road,12.990222,77.545842,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.977613-77.554379,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone 10Th C Main Road Rajajinagar 6Th Block,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone 10Th C Main Road Rajajinagar 6Th Block,12.977613,77.554379,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.979010-77.554744,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone 10Th C Main Road Rajajinagar 6Th Block,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone 10Th C Main Road Rajajinagar 6Th Block,12.97901,77.554744,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.979076-77.554704,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone 10Th C Main Road Rajajinagar 6Th Block,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone 10Th C Main Road Rajajinagar 6Th Block,12.979076,77.554704,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.979901-77.554068,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone 10Th G Main Road Rajajinagar 6Th Block,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone 10Th G Main Road Rajajinagar 6Th Block,12.979901,77.554068,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.979915-77.554064,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone 10Th G Main Road Rajajinagar 6Th Block,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone 10Th G Main Road Rajajinagar 6Th Block,12.979915,77.554064,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.977415-77.553000,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone Rajkumar Road Rajajinagar 6Th Block,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone Rajkumar Road Rajajinagar 6Th Block,12.977415,77.553,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.977416-77.552903,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone Rajkumar Road Rajajinagar 6Th Block,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone Rajkumar Road Rajajinagar 6Th Block,12.977416,77.552903,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-12.977429-77.552955,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone Rajkumar Road Rajajinagar 6Th Block,Karnataka,Bengaluru Urban,Bengaluru,Bangalore North Bengaluru Urban District Karnataka 560010 India Dr. Raj Kumar Ward West Zone Rajkumar Road Rajajinagar 6Th Block,12.977429,77.552955,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
